Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Flaminio,41.91282879999999,12.4771394,Dal Pollarolo 1936,41.909654529122584,12.476203040333619,Italian Restaurant
Flaminio,41.91282879999999,12.4771394,Fabriano,41.90910042942784,12.47821633456,Arts & Crafts Store
Flaminio,41.91282879999999,12.4771394,Porto di Ripetta,41.909342458437834,12.476140547930804,Italian Restaurant
Flaminio,41.91282879999999,12.4771394,Ristorante Brunetti,41.909096721828035,12.476622510619377,Italian Restaurant
Flaminio,41.91282879999999,12.4771394,Edy,41.90883535270867,12.479010378784688,Italian Restaurant
Flaminio,41.91282879999999,12.4771394,Museo Andersen,41.9141135278717,12.472669269845586,Art Museum
Flaminio,41.91282879999999,12.4771394,Fontana degli Artisti,41.909603529701826,12.480037927860002,Fountain
Flaminio,41.91282879999999,12.4771394,Al Vantaggio,41.90858469937498,12.476751979011707,Italian Restaurant
Salario,41.922978,12.5026364,Hotel Buenos Aires Rome,41.92126750066457,12.502261356370282,Hotel
Salario,41.922978,12.5026364,Osteria Chiana,41.922087404223966,12.504137743454612,Italian Restaurant
Salario,41.922978,12.5026364,Susina Bistrò,41.92131248313068,12.506421936218635,Diner
Salario,41.922978,12.5026364,Amelie,41.923574339065155,12.507057062068561,Café
Salario,41.922978,12.5026364,Piazza Verbano,41.92337074930645,12.506968975067139,Plaza
Salario,41.922978,12.5026364,Hotel Villa Grazioli,41.92157134557675,12.500677362223556,Hotel
Salario,41.922978,12.5026364,Pizzeria Da Agostino,41.92178686428253,12.507020239580632,Pizza Place
Salario,41.922978,12.5026364,Bell,41.921118,12.506837,Restaurant
Salario,41.922978,12.5026364,La Madia,41.921724312949415,12.50556216488155,Italian Restaurant
Salario,41.922978,12.5026364,Ham Holy Burger,41.921646776026144,12.505651297915216,Burger Joint
Salario,41.922978,12.5026364,Slim,41.92121314233352,12.504546926009379,Cocktail Bar
Salario,41.922978,12.5026364,Fontana delle Rane,41.918793215932354,12.50165478300827,Fountain
Salario,41.922978,12.5026364,Sor Duilio,41.921493,12.503334,Seafood Restaurant
Salario,41.922978,12.5026364,Piper Club,41.918769548174076,12.501222044699048,Nightclub
Salario,41.922978,12.5026364,Gradi Plato,41.921787664765986,12.5069936177998,Beer Store
Salario,41.922978,12.5026364,Mangiafuoco,41.92222,12.50425,Italian Restaurant
Salario,41.922978,12.5026364,Jamboree pub,41.921516195115856,12.505066748043445,Bar
Salario,41.922978,12.5026364,"Salaria, Gelato D'autore",41.919706956111,12.498590466067197,Ice Cream Shop
Salario,41.922978,12.5026364,CapoBoi,41.918774448638615,12.500776627157135,Seafood Restaurant
Salario,41.922978,12.5026364,Ristorante Garigliano,41.919092410296365,12.499984968285997,Italian Restaurant
Salario,41.922978,12.5026364,La Baguetteria,41.92226638689247,12.504073366101983,Sandwich Place
Salario,41.922978,12.5026364,Bar Benaco,41.92377723268971,12.505974590249513,Café
Salario,41.922978,12.5026364,Poste e Telegrafi,41.9236289474204,12.506728217094334,Cocktail Bar
Salario,41.922978,12.5026364,Tennis Club Verbano,41.925057,12.506459,Tennis Court
Salario,41.922978,12.5026364,stile benaco,41.924689,12.506946,Restaurant
Villa Borghese,41.914323700000004,12.483789300000002,Villa Borghese,41.914653074615394,12.483644485473633,Park
Villa Borghese,41.914323700000004,12.483789300000002,Laghetto di Villa Borghese,41.91474887970993,12.48296856880188,Lake
Villa Borghese,41.914323700000004,12.483789300000002,Giardino del Lago,41.914456889310934,12.48301128276008,Garden
Villa Borghese,41.914323700000004,12.483789300000002,Globe Theatre,41.91449339913826,12.485629320144653,Theater
Villa Borghese,41.914323700000004,12.483789300000002,Piazza di Siena,41.91366374255469,12.486830281767237,Plaza
Villa Borghese,41.914323700000004,12.483789300000002,Galleria Nazionale d'Arte Moderna,41.91687252237996,12.4819815158844,Art Museum
Villa Borghese,41.914323700000004,12.483789300000002,Valle dei cani di Villa Borghese,41.916026267228474,12.486755847930906,Dog Run
Villa Borghese,41.914323700000004,12.483789300000002,Museo Pietro Canonica a Villa Borghese,41.91505683477941,12.486830281817257,Museum
Villa Borghese,41.914323700000004,12.483789300000002,PicNic,41.91251099793945,12.484309417665026,Snack Place
Villa Borghese,41.914323700000004,12.483789300000002,Casina di Raffaello,41.91271098698435,12.486478428344148,Historic Site
Villa Borghese,41.914323700000004,12.483789300000002,Casa del Cinema,41.910969873057184,12.487427952366993,Movie Theater
Villa Borghese,41.914323700000004,12.483789300000002,Cinema dei Piccoli,41.91097245335086,12.487549781799316,Movie Theater
Villa Borghese,41.914323700000004,12.483789300000002,Bioparco,41.9166647,12.4879912,Zoo
Villa Borghese,41.914323700000004,12.483789300000002,Fontana dei Cavalli Marini,41.9134717765646,12.489113822749902,Fountain
Villa Borghese,41.914323700000004,12.483789300000002,Caffè del Parco,41.91723107251943,12.48714387094748,Café
Villa Borghese,41.914323700000004,12.483789300000002,Statua di Goethe,41.91154731490911,12.486240863800049,Outdoor Sculpture
Villa Borghese,41.914323700000004,12.483789300000002,Aldrovandi Pool Bar,41.91872495862484,12.484411194227155,Italian Restaurant
Villa Ada,41.931603,12.502292800000001,Villa Ada,41.93447156087869,12.504975073533833,Park
Villa Ada,41.931603,12.502292800000001,Roma Incontra Il Mondo,41.934874181417186,12.50465966375056,Music Venue
Villa Ada,41.931603,12.502292800000001,D'Ada Club,41.934719,12.505002,Beer Garden
Villa Ada,41.931603,12.502292800000001,Laghetto di Villa Ada,41.93489921838256,12.505266309752662,Lake
Nomentano,41.917002399999994,12.5129177,Villa Pirandello Hotel & Cafè,41.9161412832298,12.514564193367072,Hotel
Nomentano,41.917002399999994,12.5129177,Villa Torlonia,41.91389098373219,12.511360037771691,Park
Nomentano,41.917002399999994,12.5129177,Hotel Relais 6,41.91942833580064,12.514323184196067,Hotel
Nomentano,41.917002399999994,12.5129177,Gutilla - Alta Gelateria,41.91531253682345,12.51004018180471,Ice Cream Shop
Nomentano,41.917002399999994,12.5129177,Musei di Villa Torlonia - Casino Nobile,41.91571293946124,12.51120881081141,Art Museum
Nomentano,41.917002399999994,12.5129177,Musei di Villa Torlonia - Casina Delle Civette,41.91419836996363,12.512681881938148,Art Museum
Nomentano,41.917002399999994,12.5129177,Musei di Villa Torlonia - Casino dei Principi,41.91475391009098,12.510626308833281,Art Museum
Nomentano,41.917002399999994,12.5129177,Ristorante Piazza Caprera,41.91769014815902,12.507657835236705,Italian Restaurant
Nomentano,41.917002399999994,12.5129177,Eleonora D'Arborea,41.914893402798505,12.507807061824545,Italian Restaurant
Nomentano,41.917002399999994,12.5129177,Mercure Roma Corso Trieste,41.92083438559046,12.513919196410257,Hotel
Nomentano,41.917002399999994,12.5129177,Carrefour Market,41.918050846423114,12.509965396720954,Supermarket
Nomentano,41.917002399999994,12.5129177,Fenix Hotel Rome,41.9185322056828,12.514337009225763,Hotel
Nomentano,41.917002399999994,12.5129177,Mamomi,41.91497822263261,12.514339809778306,Diner
Nomentano,41.917002399999994,12.5129177,Technotown,41.913525879611974,12.510811627946156,Science Museum
Nomentano,41.917002399999994,12.5129177,La Limonaia,41.913599415760146,12.510786389534713,Italian Restaurant
Nomentano,41.917002399999994,12.5129177,Pepe Verde,41.92002365951245,12.511032792828049,Pizza Place
Monte Sacro,41.93240170000001,12.5341258,Comò Bistrot,41.932302792031294,12.535932283502753,Cocktail Bar
Monte Sacro,41.93240170000001,12.5341258,BOOTLEG,41.93409836454662,12.53588385247939,Cocktail Bar
Monte Sacro,41.93240170000001,12.5341258,"Riserva Naturale ""Valle Dell'Aniene""",41.93214414624393,12.538135959707304,Park
Monte Sacro,41.93240170000001,12.5341258,Cibo Roma,41.93540318702009,12.533567624646606,Gastropub
Monte Sacro,41.93240170000001,12.5341258,Hostaria Menenio Agrippa,41.935113270872094,12.536145742138988,Italian Restaurant
Monte Sacro,41.93240170000001,12.5341258,Piazza Sempione,41.93534106423726,12.534360063716733,Plaza
Monte Sacro,41.93240170000001,12.5341258,Dondolo,41.93128976012762,12.537548608110239,Bagel Shop
Monte Sacro,41.93240170000001,12.5341258,Angelo e Simonetta,41.93256944579119,12.528587845647513,Pizza Place
Monte Sacro,41.93240170000001,12.5341258,La Placa,41.93381784061894,12.529172211075684,Camera Store
Monte Sacro,41.93240170000001,12.5341258,Gelato Gori,41.934877201707835,12.53603143849216,Ice Cream Shop
Monte Sacro,41.93240170000001,12.5341258,Istanbul Kebab,41.933975009276935,12.530406097101368,Turkish Restaurant
Monte Sacro,41.93240170000001,12.5341258,Proj3ct,41.935327,12.533575,Boutique
Monte Sacro,41.93240170000001,12.5341258,Antico Ponte Nomentano,41.93357977155739,12.532492876052856,Historic Site
Monte Sacro,41.93240170000001,12.5341258,Mezzolitro Bistrot,41.934597,12.535434,Bistro
Monte Sacro,41.93240170000001,12.5341258,The Butcher shop,41.93545060710895,12.536376847296175,Steakhouse
Monte Sacro,41.93240170000001,12.5341258,Pinsa del Grillo,41.933543,12.529337,Pizza Place
Monte Sacro,41.93240170000001,12.5341258,La Piazzetta di Montesacro,41.93419275384325,12.530657626625143,Pizza Place
Monte Sacro,41.93240170000001,12.5341258,osteria sette,41.932933,12.528722,Diner
Monte Sacro,41.93240170000001,12.5341258,Pizzeria Ponte Vecchio,41.93358285181224,12.533531432070243,Pizza Place
Monte Sacro,41.93240170000001,12.5341258,Zoobar La Maggiolina,41.93262312000506,12.529397009167678,Rock Club
Monte Sacro,41.93240170000001,12.5341258,Cucara Macara,41.93239665659229,12.535973384027763,Mexican Restaurant
Monte Sacro,41.93240170000001,12.5341258,Deriva Aniene,41.93528321088585,12.532145980220141,Beer Garden
Monte Sacro,41.93240170000001,12.5341258,L'Angolo Russo,41.935632493361396,12.536668163411221,Café
Monte Sacro,41.93240170000001,12.5341258,Tian Tian Sushi,41.93584,12.53434,Japanese Restaurant
Monte Sacro,41.93240170000001,12.5341258,Ponte Tazio,41.93513895291114,12.53430481519483,Cocktail Bar
Monte Sacro,41.93240170000001,12.5341258,Dervock,41.935376167787254,12.531463800505618,Pub
Monte Sacro,41.93240170000001,12.5341258,Zoo Bar,41.932684370793645,12.529374925208206,Cocktail Bar
Val Melaina,41.9325718,12.5230847,Osteria Dar Nasone,41.92946527087042,12.523867759439879,Italian Restaurant
Val Melaina,41.9325718,12.5230847,la Feltrinelli,41.93228322882348,12.51992356216386,Bookstore
Val Melaina,41.9325718,12.5230847,Dolce,41.93043,12.51966,Dessert Shop
Val Melaina,41.9325718,12.5230847,Rêverie Beer Wine Music Bar,41.93342919726484,12.525929916419898,Wine Bar
Val Melaina,41.9325718,12.5230847,Osteria da Francesco,41.93209598140968,12.526004484726199,Italian Restaurant
Val Melaina,41.9325718,12.5230847,Angelo e Simonetta,41.93256944579119,12.528587845647513,Pizza Place
Val Melaina,41.9325718,12.5230847,Biopolis Caffè,41.92994879340743,12.518647173794843,Café
Val Melaina,41.9325718,12.5230847,Fermento Beershop,41.92938868283527,12.520906555559566,Beer Garden
Val Melaina,41.9325718,12.5230847,Pasticceria Rosticceria Salentina,41.93205512910156,12.520893340800418,Dessert Shop
Val Melaina,41.9325718,12.5230847,Biopolis Store,41.92967627177365,12.518804852208584,Health Food Store
Val Melaina,41.9325718,12.5230847,ristorante maestrale,41.92970859792145,12.522881879541169,Italian Restaurant
Val Melaina,41.9325718,12.5230847,Taverna Abruzzese,41.9303221981924,12.521677549137154,Restaurant
Val Melaina,41.9325718,12.5230847,Grazia Deledda,41.93176492034439,12.527279193481554,Italian Restaurant
Val Melaina,41.9325718,12.5230847,I Caruso Gelateria,41.93093547681916,12.51909498335884,Ice Cream Shop
Val Melaina,41.9325718,12.5230847,osteria sette,41.932933,12.528722,Diner
Val Melaina,41.9325718,12.5230847,ibis Styles Roma Art Noba,41.931646806516035,12.527439737557984,Hotel
Val Melaina,41.9325718,12.5230847,Devil's Chair Risto-Pub,41.93011149189181,12.524012782005238,Pub
Val Melaina,41.9325718,12.5230847,Hotel Carlo Magno,41.93162967747721,12.527234235604087,Hotel
Val Melaina,41.9325718,12.5230847,La Tana,41.931278810464185,12.523212372425125,Diner
Val Melaina,41.9325718,12.5230847,Piazza Gondar,41.933517231675246,12.520501238646464,Plaza
Val Melaina,41.9325718,12.5230847,SIR - Conad,41.93055207985427,12.521632737087494,Supermarket
Val Melaina,41.9325718,12.5230847,Conad,41.9339146559,12.5201319158,Supermarket
Val Melaina,41.9325718,12.5230847,Sedia del Diavolo,41.929406438639546,12.52268725077321,Historic Site
Val Melaina,41.9325718,12.5230847,Red Cafe',41.93177577814721,12.52699350295098,Café
Val Melaina,41.9325718,12.5230847,One Fitness Club,41.93445259927948,12.51924652077912,Gym
Val Melaina,41.9325718,12.5230847,Lucky Dog,41.935645228541645,12.526593861829207,Pet Store
Val Melaina,41.9325718,12.5230847,7even cafe,41.935425846675116,12.519218513840794,Café
Val Melaina,41.9325718,12.5230847,Villa Chigi,41.933404482874934,12.517532508778356,Park
Fidene,41.9790986,12.5084683,Il Bivacco,41.977487265386294,12.507758650056592,Italian Restaurant
Fidene,41.9790986,12.5084683,Amatrice,41.97849007641922,12.510133424861912,Italian Restaurant
Fidene,41.9790986,12.5084683,Supermercato Il Castoro,41.97997307067375,12.51289210887265,Grocery Store
Fidene,41.9790986,12.5084683,bar nurzia,41.97520992134642,12.505859985882125,Italian Restaurant
Serpentara,41.965143700000006,12.514188699999998,Parco Della Torricella,41.96460468215658,12.514283798310412,Park
Serpentara,41.965143700000006,12.514188699999998,ABC American Bar & Coffee,41.96242181420499,12.518659767865513,Cocktail Bar
Serpentara,41.965143700000006,12.514188699999998,Parco Delle Betulle,41.9663051304473,12.514233388012757,Park
Serpentara,41.965143700000006,12.514188699999998,Specialità Suine,41.96539032886279,12.518579957506356,Butcher
Serpentara,41.965143700000006,12.514188699999998,Bar Oasi Del Freddo,41.96500946640394,12.51963301722784,Café
Casal Boccone,41.960373,12.5563015,Al Ferro,41.95807728953847,12.552734684415077,Pizza Place
Casal Boccone,41.960373,12.5563015,Roma Sport Out - Centro Sportivo Polivalente,41.960141730826514,12.55462474739662,Athletics & Sports
Casal Boccone,41.960373,12.5563015,Centro Ippico Talenti,41.958423427919776,12.553711443075668,Stables
Conca d'Oro,41.9397676,12.528141,La Fabbrica di Gelato,41.93887994061347,12.527800160282847,Ice Cream Shop
Conca d'Oro,41.9397676,12.528141,Tonda,41.93586046641513,12.529193141617395,Pizza Place
Conca d'Oro,41.9397676,12.528141,Titanic Pub,41.93886211498675,12.529206222421372,Gastropub
Conca d'Oro,41.9397676,12.528141,Mercatino Conca d'Oro,41.93926400150848,12.525596467066874,Flea Market
Conca d'Oro,41.9397676,12.528141,Il Vigneto,41.943546614096476,12.528828615144652,Chinese Restaurant
Conca d'Oro,41.9397676,12.528141,Sapporo,41.941665398075806,12.524807486029989,Japanese Restaurant
Conca d'Oro,41.9397676,12.528141,Piazza Capri,41.94367430868055,12.527800160282847,Plaza
Conca d'Oro,41.9397676,12.528141,Hotel Aniene,41.937816312909916,12.53126944167291,Hotel
Conca d'Oro,41.9397676,12.528141,Piazza Conca D'Oro,41.93919885509416,12.527979418238964,Plaza
Conca d'Oro,41.9397676,12.528141,Al Basha,41.939815,12.52783723,Middle Eastern Restaurant
Conca d'Oro,41.9397676,12.528141,Parco Delle Valli,41.93904822907423,12.522781051393583,Park
Conca d'Oro,41.9397676,12.528141,Ristorante La Taverna,41.94349671049342,12.531122079832452,Seafood Restaurant
Sacco Pastore,41.9318381,12.5268203,Angelo e Simonetta,41.93256944579119,12.528587845647513,Pizza Place
Sacco Pastore,41.9318381,12.5268203,La Placa,41.93381784061894,12.529172211075684,Camera Store
Sacco Pastore,41.9318381,12.5268203,Osteria Dar Nasone,41.92946527087042,12.523867759439879,Italian Restaurant
Sacco Pastore,41.9318381,12.5268203,Rêverie Beer Wine Music Bar,41.93342919726484,12.525929916419898,Wine Bar
Sacco Pastore,41.9318381,12.5268203,Osteria da Francesco,41.93209598140968,12.526004484726199,Italian Restaurant
Sacco Pastore,41.9318381,12.5268203,Tonda,41.93586046641513,12.529193141617395,Pizza Place
Sacco Pastore,41.9318381,12.5268203,Luperini,41.93507332907979,12.528870110366928,Café
Sacco Pastore,41.9318381,12.5268203,Grazia Deledda,41.93176492034439,12.527279193481554,Italian Restaurant
Sacco Pastore,41.9318381,12.5268203,Istanbul Kebab,41.933975009276935,12.530406097101368,Turkish Restaurant
Sacco Pastore,41.9318381,12.5268203,osteria sette,41.932933,12.528722,Diner
Sacco Pastore,41.9318381,12.5268203,Pinsa del Grillo,41.933543,12.529337,Pizza Place
Sacco Pastore,41.9318381,12.5268203,ristorante maestrale,41.92970859792145,12.522881879541169,Italian Restaurant
Sacco Pastore,41.9318381,12.5268203,ibis Styles Roma Art Noba,41.931646806516035,12.527439737557984,Hotel
Sacco Pastore,41.9318381,12.5268203,Zoobar La Maggiolina,41.93262312000506,12.529397009167678,Rock Club
Sacco Pastore,41.9318381,12.5268203,La Piazzetta di Montesacro,41.93419275384325,12.530657626625143,Pizza Place
Sacco Pastore,41.9318381,12.5268203,Taverna Abruzzese,41.9303221981924,12.521677549137154,Restaurant
Sacco Pastore,41.9318381,12.5268203,Pasticceria Rosticceria Salentina,41.93205512910156,12.520893340800418,Dessert Shop
Sacco Pastore,41.9318381,12.5268203,Hotel Carlo Magno,41.93162967747721,12.527234235604087,Hotel
Sacco Pastore,41.9318381,12.5268203,Devil's Chair Risto-Pub,41.93011149189181,12.524012782005238,Pub
Sacco Pastore,41.9318381,12.5268203,Zoo Bar,41.932684370793645,12.529374925208206,Cocktail Bar
Sacco Pastore,41.9318381,12.5268203,Sedia del Diavolo,41.929406438639546,12.52268725077321,Historic Site
Sacco Pastore,41.9318381,12.5268203,Lucky Dog,41.935645228541645,12.526593861829207,Pet Store
Tufello,41.6403125,12.6528594,Campoleone,41.642657795581975,12.655434838318174,Plaza
Tufello,41.6403125,12.6528594,bar Tre Stelle,41.64267381516602,12.648364980359728,Café
Tufello,41.6403125,12.6528594,Dolc&pane,41.643304916286056,12.648509525770887,Bakery
Tufello,41.6403125,12.6528594,Parcheggio Stazione Campoleone,41.64316550761452,12.6483550813727,Park
Tufello,41.6403125,12.6528594,Stazione Campoleone,41.64260375842546,12.648240357999155,Train Station
Settebagni,42.006100399999994,12.521645300000001,F.lli Silvestrini,42.00734447986491,12.5191568986006,Café
Settebagni,42.006100399999994,12.521645300000001,Stazione Settebagni,42.00636842431978,12.519975006580353,Train Station
Settebagni,42.006100399999994,12.521645300000001,Silvestrini,42.00727725786289,12.519135475158691,Café
Settebagni,42.006100399999994,12.521645300000001,Il Glicine,42.00846709267821,12.51941978931427,Café
Settebagni,42.006100399999994,12.521645300000001,Da Marcello,42.00287646941049,12.5184166431427,Italian Restaurant
Bufalotta,41.9847913,12.5515472,BB Island,41.984779196603135,12.556333710556524,Spa
Tor San Giovanni,42.0071342,12.6067045,Maison Mirabelle,42.007262,12.607776,Restaurant
Tor San Giovanni,42.0071342,12.6067045,Agriturismo La Cerqueta,42.010987761607204,12.60587664583484,Restaurant
Casal Bertone,41.8970696,12.5325389,'A Sfugliatella,41.898555777236375,12.535185813903809,Dessert Shop
Casal Bertone,41.8970696,12.5325389,Piazza Santa Maria Consolatrice,41.898184796150225,12.535598140544149,Plaza
Casal Bertone,41.8970696,12.5325389,Parco delle Energie,41.89348889419611,12.536113542982648,Park
Casal Bertone,41.8970696,12.5325389,La 'Nduja,41.898003600211965,12.535313181904645,Steakhouse
Casal Bertone,41.8970696,12.5325389,Auchan,41.89927453396611,12.531603541429373,Supermarket
Casal Bertone,41.8970696,12.5325389,La Fraschetta Del Pesce,41.90010029019307,12.536432869568527,Seafood Restaurant
Casal Bertone,41.8970696,12.5325389,Holiday And Rome,41.90079531199731,12.534517807973954,Hotel
Casal Bertone,41.8970696,12.5325389,Casal Bertone,41.8991670887814,12.537536513912942,Plaza
Casal Bertone,41.8970696,12.5325389,Spazio Ebbro,41.90131879635783,12.532685995101929,Music Venue
Casal Bertone,41.8970696,12.5325389,Easy Box Tiburtina,41.89825686824037,12.526808644779004,Paper / Office Supplies Store
Casal Bruciato,41.9097937,12.550529800000001,Forno Caffè,41.90891435786874,12.545495007291064,Café
Casal Bruciato,41.9097937,12.550529800000001,Intifada,41.90766074836663,12.546241022022967,Music Venue
Casal Bruciato,41.9097937,12.550529800000001,Antica Stabia,41.90919596773494,12.545945848077853,Pizza Place
Casal Bruciato,41.9097937,12.550529800000001,Manhattan cafe,41.91041940623881,12.5487103232169,Café
Casal Bruciato,41.9097937,12.550529800000001,New Tokyo,41.91047246984987,12.544870136059968,Chinese Restaurant
Casal Bruciato,41.9097937,12.550529800000001,Eurospin Tiburtina,41.910264386667336,12.54838304540759,Supermarket
Casal Bruciato,41.9097937,12.550529800000001,Frontoni,41.91016211065091,12.551509456979545,Italian Restaurant
Casal Bruciato,41.9097937,12.550529800000001,Zeppetto,41.91127125767905,12.548623966560331,Food Truck
Casal Bruciato,41.9097937,12.550529800000001,Fitness Dream,41.91125352031658,12.553667921591334,Gym
Casal Bruciato,41.9097937,12.550529800000001,Piazza Balsamo Crivelli,41.905401058713224,12.54985099149371,Plaza
Casal Bruciato,41.9097937,12.550529800000001,Centro Commerciale Panorama,41.913183939997225,12.554367004337927,Shopping Mall
Tiburtino Nord,41.9424923,12.6528719,Officine Del Pesce,41.941843802033105,12.657302682194837,Italian Restaurant
Tiburtino Nord,41.9424923,12.6528719,"Gelateria ""Dolcevita""",41.94362007,12.65132342,Dessert Shop
Tiburtino Nord,41.9424923,12.6528719,Pizza Cowboy,41.94365399573534,12.649301261191917,Italian Restaurant
Tiburtino Nord,41.9424923,12.6528719,Gelateria Arcobaleno,41.943282,12.649683,Ice Cream Shop
Tiburtino Sud,41.913273600000004,12.5699095,Ristorante Cinese Duo Wei Zhuang,41.91144092653758,12.570661984052297,Chinese Restaurant
Tiburtino Sud,41.913273600000004,12.5699095,Casa Del Gelato,41.91154637532283,12.574553094337135,Ice Cream Shop
Tiburtino Sud,41.913273600000004,12.5699095,Carrefour Market,41.91131312567444,12.565612093170598,Supermarket
Tiburtino Sud,41.913273600000004,12.5699095,Coop,41.911508948091104,12.5734908662043,Supermarket
Tiburtino Sud,41.913273600000004,12.5699095,Caffè Marino,41.912404000551156,12.571222869659715,Coffee Shop
Tiburtino Sud,41.913273600000004,12.5699095,Emmepiù,41.912876864913386,12.5739850302438,Supermarket
Tor Cervara,41.9116848,12.5887091,Fil Restaurant,41.90910240153164,12.589296448716025,Restaurant
Tor Cervara,41.9116848,12.5887091,Palombini Cafe,41.911084706635485,12.588556617092065,Café
Tor Cervara,41.9116848,12.5887091,Domidea business hotel,41.90912236409539,12.589614119682047,Hotel
Tor Cervara,41.9116848,12.5887091,Crazy Joker Cafe,41.90891608203075,12.588876089257063,Café
Tor Cervara,41.9116848,12.5887091,Casale Della Cervelletta,41.91325405584865,12.585608547267498,Historic Site
Tor Cervara,41.9116848,12.5887091,Maggiore Fitness - Palestra Aziendale,41.91480334231737,12.591567871409817,Gym / Fitness Center
Pietralata,41.914925399999994,12.5550931,Camplus Guest,41.917036,12.555922,Hotel
Pietralata,41.914925399999994,12.5550931,Panorama,41.91358645028107,12.55441037454476,Supermarket
Pietralata,41.914925399999994,12.5550931,Metro Pietralata (MB),41.914864207396654,12.555093169212341,Metro Station
Pietralata,41.914925399999994,12.5550931,Centro Commerciale Panorama,41.913183939997225,12.554367004337927,Shopping Mall
Pietralata,41.914925399999994,12.5550931,3jolí,41.91467809748114,12.560453213599583,Pizza Place
Pietralata,41.914925399999994,12.5550931,Parco Pubblico,41.91718931928223,12.559404304905714,Park
Casal de' Pazzi,41.928337899999995,12.5638189,Piazza Gerolamo Gaslini,41.92893707219938,12.564652009402034,Plaza
Casal de' Pazzi,41.928337899999995,12.5638189,Todis,41.92661276195395,12.566329185583001,Supermarket
Casal de' Pazzi,41.928337899999995,12.5638189,Pizzeria Ponte Mammolo,41.92723246988467,12.566952263816729,Pizza Place
Casal de' Pazzi,41.928337899999995,12.5638189,Cascina Palace,41.930106193320974,12.56065257781514,Hotel
Casal de' Pazzi,41.928337899999995,12.5638189,Pizza E Bira,41.93046832003466,12.561023684213598,Pizza Place
Casal de' Pazzi,41.928337899999995,12.5638189,P&P Ristorante Pizzeria Roma,41.92943330161511,12.55986213684082,Pizza Place
Casal de' Pazzi,41.928337899999995,12.5638189,Idea hotel nomentana,41.93013578531317,12.560689598162208,Hotel
Settecamini,41.939630799999996,12.6254107,Da Baffone,41.93694512036671,12.622196581511629,Italian Restaurant
Settecamini,41.939630799999996,12.6254107,Re Basilico,41.93790377475342,12.620156409922993,Italian Restaurant
Settecamini,41.939630799999996,12.6254107,Settecamini,41.941357535526,12.625322180890153,Plaza
Settecamini,41.939630799999996,12.6254107,Dubai Cafè,41.93898568564242,12.627766803363137,Cocktail Bar
Settecamini,41.939630799999996,12.6254107,Blu Bar,41.937981419509185,12.620799734425136,Café
Torpignattara,41.8801549,12.542376800000001,Fatti Di Farina,41.87941628356097,12.540903535106045,Bakery
Torpignattara,41.8801549,12.542376800000001,Dal Ragioniere,41.882770185810955,12.542849654937278,Italian Restaurant
Torpignattara,41.8801549,12.542376800000001,Wunderkammern,41.87725808770606,12.540853113094915,Art Gallery
Torpignattara,41.8801549,12.542376800000001,Carrefour Market,41.88140189784705,12.538374452763469,Supermarket
Torpignattara,41.8801549,12.542376800000001,Da Betto e Mery,41.879236042909625,12.536677623839214,Italian Restaurant
Torpignattara,41.8801549,12.542376800000001,Hop Corner - Birra Bistrot,41.8833649694552,12.53895110036394,Brewery
Torpignattara,41.8801549,12.542376800000001,Forno Spiga d'Oro,41.87957226000683,12.542105639775286,Bakery
Torpignattara,41.8801549,12.542376800000001,Chicken Hut,41.87944040335761,12.543820526218072,Fried Chicken Joint
Torpignattara,41.8801549,12.542376800000001,Les Vignerons,41.88309502361888,12.543340625387808,Wine Shop
Torpignattara,41.8801549,12.542376800000001,McDonald's,41.880077,12.54198,Fast Food Restaurant
Torpignattara,41.8801549,12.542376800000001,Piazza della Marranella,41.88069534058965,12.542248130241596,Plaza
Torpignattara,41.8801549,12.542376800000001,Fermata Tor Pignattara/Casilina,41.87976047381887,12.542129830603034,Bus Line
Torpignattara,41.8801549,12.542376800000001,F.lli Vecchio,41.87982916831849,12.541923522948855,Ice Cream Shop
Torpignattara,41.8801549,12.542376800000001,Ali Baba,41.88055756280361,12.54234337299445,Middle Eastern Restaurant
Torpignattara,41.8801549,12.542376800000001,Kashmir (ristorante indiano),41.879894,12.542199,Indian Restaurant
Torpignattara,41.8801549,12.542376800000001,Bravi Caffè,41.88044833638142,12.542405000700175,Coffee Shop
Torpignattara,41.8801549,12.542376800000001,Via Galeazzo Alessi,41.87938703565439,12.539737983086562,Plaza
Torpignattara,41.8801549,12.542376800000001,Pizzeria da Pasquale,41.88256226501476,12.542214515171226,Pizza Place
Torpignattara,41.8801549,12.542376800000001,Risparmio SottoCasa,41.87717410313778,12.541895172493705,Convenience Store
Torpignattara,41.8801549,12.542376800000001,nois3,41.88328306192929,12.543430266476769,Office
Torpignattara,41.8801549,12.542376800000001,Il Pomo D'Oro,41.87587196193597,12.540785883781199,Italian Restaurant
Casilino,41.8892679,12.5220772,La Focaccia,41.88778148834742,12.521649941746826,Pizza Place
Casilino,41.8892679,12.5220772,La Gelateria del Pigneto,41.88966710075968,12.525036414119343,Ice Cream Shop
Casilino,41.8892679,12.5220772,Opulentia,41.88977004980024,12.525738713946222,Pizza Place
Casilino,41.8892679,12.5220772,Pigneto Quarantuno,41.88928602034587,12.52490691422368,Italian Restaurant
Casilino,41.8892679,12.5220772,Isola Pedonale del Pigneto,41.889372488075466,12.524584990223135,Pedestrian Plaza
